Iteration,Location,Date_Ref,Date_Target,MaskedP,Band,n1,n2,t1,f,minNx,MSLE,MSE,R2,UP,KP,Total_Time_Sec,Time_Sec,Time_Min,Time_Hours,Time_Days
1,france,20010126,20020505,11.8,1,8,200,0.005,1,4,0.003720783,394587.1464,0.19193343,0,100,31,31.2746088,0,0,0
1,france,20010126,20020505,11.8,1,14,200,0.005,1,4,0.004061252,436163.6059,0.106789888,0,100,84,23.7676573,1,0,0
1,france,20010126,20020505,11.8,1,20,200,0.005,1,4,0.004588338,487360.7047,0.001944446,0,100,189,9.2613599,3,0,0
1,france,20010126,20020505,11.8,1,24,200,0.005,1,4,0.003835497,410723.1659,0.158888821,0,100,233,53.111074,3,0,0
1,france,20010126,20020505,11.8,2,8,200,0.005,1,4,0.008667331,1.02E+06,0.280274641,0,100,27,27.451364,0,0,0
1,france,20010126,20020505,11.8,2,14,200,0.005,1,4,0.007845821,922082.0018,0.347176605,0,100,55,54.5944371,0,0,0
1,france,20010126,20020505,11.8,2,20,200,0.005,1,4,0.008278713,953034.5603,0.325262551,0,100,146,25.8133505,2,0,0
1,france,20010126,20020505,11.8,2,24,200,0.005,1,4,0.007741578,909844.8093,0.355840395,0,100,212,31.5281101,3,0,0
1,france,20010126,20020505,11.8,3,8,200,0.005,1,4,0.012798084,1.53E+06,0.438069599,0,100,34,33.6674204,0,0,0
1,france,20010126,20020505,11.8,3,14,200,0.005,1,4,0.013666611,1.61E+06,0.410942281,0,100,88,27.8574205,1,0,0
1,france,20010126,20020505,11.8,3,20,200,0.005,1,4,0.014640888,1.67E+06,0.388659164,0,100,244,3.9773843,4,0,0
1,france,20010126,20020505,11.8,3,24,200,0.005,1,4,0.011132267,1.29E+06,0.525645527,0,100,305,4.8893654,5,0,0
1,france,20010126,20020505,11.8,4,8,200,0.005,1,4,0.030453863,4.33E+06,0.607648184,0,100,44,44.0110583,0,0,0
1,france,20010126,20020505,11.8,4,14,200,0.005,1,4,0.024089589,3.51E+06,0.682315504,0,100,48,48.1287918,0,0,0
