Iteration,Location,Date_Ref,Date_Target,MaskedP,Band,n1,n2,t1,f,minNx,w1,w2,MSLE,MSE,R2,UP,KP,Total_Time_Sec,Time_Sec,Time_Min,Time_Hours,Time_Days
1,france,20210328,20211024,18.57,3,14,200,0.01,1,4,0.25,0.75,0.073019422,23357.50907,0.867224459,0,100,166,45.5336671,2,0,0
1,france,20210328,20211024,18.57,3,14,200,0.01,1,4,0.5,0.5,0.076035341,23699.62759,0.86527969,0,100,141,20.849873,2,0,0
1,france,20210328,20211024,18.57,3,14,200,0.01,1,4,0.75,0.25,0.083320001,25263.52032,0.856389756,0,100,87,26.9488517,1,0,0
1,france,20210328,20211024,18.57,4,14,200,0.01,1,4,0.25,0.75,0.075995187,22038.68814,0.894241279,0,100,106,46.4114875,1,0,0
1,france,20210328,20211024,18.57,4,14,200,0.01,1,4,0.5,0.5,0.075943123,21767.81812,0.895541123,0,100,82,21.9021206,1,0,0
1,france,20210328,20211024,18.57,4,14,200,0.01,1,4,0.75,0.25,0.082407424,23611.17518,0.886695266,0,100,56,56.4798147,0,0,0
1,france,20210328,20211024,18.57,5,14,200,0.01,1,4,0.25,0.75,0.165429799,30976.08915,0.860377644,0,100,125,5.099021,2,0,0
1,france,20210328,20211024,18.57,5,14,200,0.01,1,4,0.5,0.5,0.161946934,31316.09186,0.858845108,0,100,98,38.2257388,1,0,0
1,france,20210328,20211024,18.57,5,14,200,0.01,1,4,0.75,0.25,0.193489708,36080.91498,0.837368032,0,100,64,4.2140493,1,0,0
1,france,20210328,20211024,18.57,6,14,200,0.01,1,4,0.25,0.75,0.152733993,33943.08186,0.853641898,0,100,115,55.1562628,1,0,0
1,france,20210328,20211024,18.57,6,14,200,0.01,1,4,0.5,0.5,0.146656654,33987.37747,0.853450901,0,100,97,37.296139,1,0,0
1,france,20210328,20211024,18.57,6,14,200,0.01,1,4,0.75,0.25,0.167036084,37961.15395,0.8363165,0,100,69,9.3406719,1,0,0
1,france,20210328,20211024,18.57,7,14,200,0.01,1,4,0.25,0.75,0.165528053,40323.86018,0.850402103,0,100,167,46.7596363,2,0,0
1,france,20210328,20211024,18.57,7,14,200,0.01,1,4,0.5,0.5,0.157746007,41086.3282,0.847573415,0,100,134,13.6161392,2,0,0
1,france,20210328,20211024,18.57,7,14,200,0.01,1,4,0.75,0.25,0.16480704,41884.85826,0.84461094,0,100,88,28.4440071,1,0,0
1,france,20210328,20211024,18.57,8,14,200,0.01,1,4,0.25,0.75,0.332150804,42114.85555,0.828182106,0,100,140,19.6484543,2,0,0
1,france,20210328,20211024,18.57,8,14,200,0.01,1,4,0.5,0.5,0.330890717,43363.24592,0.82308899,0,100,115,55.2390428,1,0,0
1,france,20210328,20211024,18.57,8,14,200,0.01,1,4,0.75,0.25,0.331743908,44016.52995,0.820423758,0,100,90,30.1020515,1,0,0
1,france,20210328,20211024,18.57,9,14,200,0.01,1,4,0.25,0.75,0.330566562,35619.94586,0.851700244,0,100,98,38.3335697,1,0,0
1,france,20210328,20211024,18.57,9,14,200,0.01,1,4,0.5,0.5,0.34335094,37509.34485,0.843833938,0,100,98,37.5997401,1,0,0
1,france,20210328,20211024,18.57,9,14,200,0.01,1,4,0.75,0.25,0.363835031,42786.85666,0.821861593,0,100,93,33.4575657,1,0,0
1,france,20210328,20211024,18.57,10,14,200,0.01,1,4,0.25,0.75,0.32406408,21674.60027,0.88381266,0,100,99,38.9901785,1,0,0
1,france,20210328,20211024,18.57,10,14,200,0.01,1,4,0.5,0.5,0.358505367,24017.88516,0.871251411,0,100,90,29.8825469,1,0,0
1,france,20210328,20211024,18.57,10,14,200,0.01,1,4,0.75,0.25,0.397101244,28139.37957,0.849158018,0,100,81,20.7794547,1,0,0
1,france,20210328,20210223,26.63,1,14,200,0.01,1,4,0.25,0.75,0.01646317,12394.80694,0.637481909,0,100,209,29.0197428,3,0,0
1,france,20210328,20210223,26.63,1,14,200,0.01,1,4,0.5,0.5,0.015756302,11332.41248,0.668554374,0,100,201,20.8562608,3,0,0
1,france,20210328,20210223,26.63,1,14,200,0.01,1,4,0.75,0.25,0.016000767,11796.03731,0.654994471,0,100,160,40.4858779,2,0,0
1,france,20210328,20210223,26.63,2,14,200,0.01,1,4,0.25,0.75,0.017330033,12211.09501,0.747012229,0,100,153,33.4571278,2,0,0
1,france,20210328,20210223,26.63,2,14,200,0.01,1,4,0.5,0.5,0.017466484,12867.49553,0.733413014,0,100,146,26.2156469,2,0,0
1,france,20210328,20210223,26.63,2,14,200,0.01,1,4,0.75,0.25,0.018564302,14425.71529,0.701130034,0,100,124,4.3932168,2,0,0
1,france,20210328,20210223,26.63,3,14,200,0.01,1,4,0.25,0.75,0.063558182,19446.67878,0.781858368,0,100,137,17.255671,2,0,0
1,france,20210328,20210223,26.63,3,14,200,0.01,1,4,0.5,0.5,0.065038676,20375.44631,0.771439989,0,100,132,11.9832978,2,0,0
1,france,20210328,20210223,26.63,3,14,200,0.01,1,4,0.75,0.25,0.06210151,20700.29272,0.767796049,0,100,122,1.8646073,2,0,0
1,france,20210328,20210223,26.63,4,14,200,0.01,1,4,0.25,0.75,0.080365524,20152.95662,0.814432044,0,100,98,37.988739,1,0,0
1,france,20210328,20210223,26.63,4,14,200,0.01,1,4,0.5,0.5,0.080055668,20535.2988,0.810911446,0,100,95,35.1925829,1,0,0
1,france,20210328,20210223,26.63,4,14,200,0.01,1,4,0.75,0.25,0.08699597,21928.06291,0.798086906,0,100,89,28.5065344,1,0,0
1,france,20210328,20210223,26.63,5,14,200,0.01,1,4,0.25,0.75,0.149607238,26123.47513,0.786652854,0,100,119,58.6002533,1,0,0
1,france,20210328,20210223,26.63,5,14,200,0.01,1,4,0.5,0.5,0.151272915,24586.70715,0.799203446,0,100,115,54.5869496,1,0,0
1,france,20210328,20210223,26.63,5,14,200,0.01,1,4,0.75,0.25,0.150936392,25510.47166,0.791659177,0,100,108,48.2777435,1,0,0
1,france,20210328,20210223,26.63,6,14,200,0.01,1,4,0.25,0.75,0.128252462,25403.47012,0.805575395,0,100,123,2.6102912,2,0,0
1,france,20210328,20210223,26.63,6,14,200,0.01,1,4,0.5,0.5,0.133764111,24675.28456,0.811148538,0,100,123,2.6506596,2,0,0
1,france,20210328,20210223,26.63,6,14,200,0.01,1,4,0.75,0.25,0.131026449,25080.34765,0.808048402,0,100,112,52.1105461,1,0,0
1,france,20210328,20210223,26.63,7,14,200,0.01,1,4,0.25,0.75,0.136303886,28894.81104,0.818724904,0,100,165,44.7210416,2,0,0
1,france,20210328,20210223,26.63,7,14,200,0.01,1,4,0.5,0.5,0.131066595,28476.47671,0.821349375,0,100,164,44.2834573,2,0,0
1,france,20210328,20210223,26.63,7,14,200,0.01,1,4,0.75,0.25,0.135258816,29207.21728,0.816764985,0,100,154,34.0359412,2,0,0
1,france,20210328,20210223,26.63,8,14,200,0.01,1,4,0.25,0.75,0.181719398,25457.62991,0.82249081,0,100,129,9.4342325,2,0,0
1,france,20210328,20210223,26.63,8,14,200,0.01,1,4,0.5,0.5,0.181488907,26325.16227,0.81644174,0,100,127,6.9219696,2,0,0
1,france,20210328,20210223,26.63,8,14,200,0.01,1,4,0.75,0.25,0.19635224,27922.9806,0.805300584,0,100,121,0.6566967,2,0,0
1,france,20210328,20210223,26.63,9,14,200,0.01,1,4,0.25,0.75,0.151115518,24622.9556,0.829670049,0,100,113,53.4379384,1,0,0
1,france,20210328,20210223,26.63,9,14,200,0.01,1,4,0.5,0.5,0.148422388,25524.23117,0.823435451,0,100,111,50.9649018,1,0,0
1,france,20210328,20210223,26.63,9,14,200,0.01,1,4,0.75,0.25,0.147568759,27604.40305,0.809045807,0,100,101,40.8440431,1,0,0
1,france,20210328,20210223,26.63,10,14,200,0.01,1,4,0.25,0.75,0.179355212,17426.47815,0.828481937,0,100,123,2.9694414,2,0,0
1,france,20210328,20210223,26.63,10,14,200,0.01,1,4,0.5,0.5,0.169002857,18578.91425,0.81713922,0,100,112,52.0159435,1,0,0
1,france,20210328,20210223,26.63,10,14,200,0.01,1,4,0.75,0.25,0.17697527,20693.50517,0.796326608,0,100,101,40.8310586,1,0,0
1,france,20210328,20210822,31.07,1,14,200,0.01,1,4,0.25,0.75,0.018616054,11802.40751,0.71623294,0,100,316,15.5430958,5,0,0
1,france,20210328,20210822,31.07,1,14,200,0.01,1,4,0.5,0.5,0.018622784,12059.97022,0.710040322,0,100,263,23.4657021,4,0,0
1,france,20210328,20210822,31.07,1,14,200,0.01,1,4,0.75,0.25,0.019787364,13290.9911,0.680442701,0,100,196,16.1756328,3,0,0
1,france,20210328,20210822,31.07,2,14,200,0.01,1,4,0.25,0.75,0.022350264,15934.13939,0.714027054,0,100,210,30.3013331,3,0,0
1,france,20210328,20210822,31.07,2,14,200,0.01,1,4,0.5,0.5,0.021905396,16075.98661,0.711481295,0,100,204,23.7847505,3,0,0
1,france,20210328,20210822,31.07,2,14,200,0.01,1,4,0.75,0.25,0.023145672,17066.06575,0.693712162,0,100,162,41.8453209,2,0,0
1,france,20210328,20210822,31.07,3,14,200,0.01,1,4,0.25,0.75,0.074890632,23450.68848,0.764862225,0,100,133,13.0591468,2,0,0
1,france,20210328,20210822,31.07,3,14,200,0.01,1,4,0.5,0.5,0.074236349,25111.46601,0.74820977,0,100,118,58.4903462,1,0,0
