Iteration,Location,Date_Ref,Date_Target,MaskedP,Band,n1,n2,t1,f,minNx,MSLE,MSE,R2,UP,KP,Total_Time_Sec,Time_Sec,Time_Min,Time_Hours,Time_Days
1,france,20210328,20210728,12.48,1,8,200,0.005,1,4,0.266237598,171569.5331,0.163605437,0,100,213,33.0026227,3,0,0
1,france,20210328,20210728,12.48,1,14,200,0.005,1,4,0.115343152,83427.5919,0.59329385,0,100,89,29.2252679,1,0,0
1,france,20210328,20210728,12.48,1,20,200,0.005,1,4,0.131637454,87809.10048,0.571934172,0,100,222,42.2223831,3,0,0
1,france,20210328,20210728,12.48,1,24,200,0.005,1,4,0.119366295,89832.3377,0.562070972,0,100,284,43.9856104,4,0,0
1,france,20210328,20210728,12.48,2,8,200,0.005,1,4,0.290602642,192187.906,0.260347459,0,100,189,9.0369486,3,0,0
1,france,20210328,20210728,12.48,2,14,200,0.005,1,4,0.130570628,102353.369,0.606083801,0,100,62,2.4605695,1,0,0
1,france,20210328,20210728,12.48,2,20,200,0.005,1,4,0.153415399,108493.8472,0.582451615,0,100,132,11.8217763,2,0,0
1,france,20210328,20210728,12.48,2,24,200,0.005,1,4,0.135505283,103883.9729,0.600193133,0,100,120,59.6191468,1,0,0
1,france,20210328,20210728,12.48,3,8,200,0.005,1,4,0.692384294,257521.4156,0.400145938,0,100,139,18.6213591,2,0,0
1,france,20210328,20210728,12.48,3,14,200,0.005,1,4,0.379579754,146550.1137,0.658635455,0,100,36,35.8280119,0,0,0
1,france,20210328,20210728,12.48,3,20,200,0.005,1,4,0.384937951,151807.4098,0.646389442,0,100,62,2.2851298,1,0,0
1,france,20210328,20210728,12.48,3,24,200,0.005,1,4,0.368173911,150131.4577,0.650293299,0,100,89,28.5592308,1,0,0
1,france,20210328,20210728,12.48,4,8,200,0.005,1,4,0.917494027,319934.1667,0.336308032,0,100,131,10.6049322,2,0,0
1,france,20210328,20210728,12.48,4,14,200,0.005,1,4,0.452458158,153128.261,0.682340908,0,100,22,22.424127,0,0,0
1,france,20210328,20210728,12.48,4,20,200,0.005,1,4,0.507053687,176224.029,0.634429564,0,100,41,41.1534171,0,0,0
1,france,20210328,20210728,12.48,4,24,200,0.005,1,4,0.456873075,168594.1222,0.650257533,0,100,48,48.0439783,0,0,0
1,france,20210328,20210728,12.48,5,8,200,0.005,1,4,1.515350577,419875.5091,0.266360767,0,100,139,19.2632924,2,0,0
1,france,20210328,20210728,12.48,5,14,200,0.005,1,4,0.758133439,236400.3419,0.586942887,0,100,27,26.6448642,0,0,0
1,france,20210328,20210728,12.48,5,20,200,0.005,1,4,0.978241152,261361.1706,0.543329381,0,100,47,47.0092884,0,0,0
1,france,20210328,20210728,12.48,5,24,200,0.005,1,4,0.810916162,279835.1897,0.511050134,0,100,46,45.5764407,0,0,0
1,france,20210328,20210728,12.48,6,8,200,0.005,1,4,1.104606085,404934.5794,0.329923925,0,100,145,25.0811343,2,0,0
1,france,20210328,20210728,12.48,6,14,200,0.005,1,4,0.835226648,329652.2801,0.454499277,0,100,27,26.7540897,0,0,0
1,france,20210328,20210728,12.48,6,20,200,0.005,1,4,0.928232123,318309.2104,0.473269518,0,100,48,47.7450296,0,0,0
1,france,20210328,20210728,12.48,6,24,200,0.005,1,4,0.774573883,346072.4168,0.427327627,0,100,51,51.2324451,0,0,0
1,france,20210328,20210728,12.48,7,8,200,0.005,1,4,1.112362299,408147.3471,0.425427834,0,100,153,33.3875208,2,0,0
1,france,20210328,20210728,12.48,7,14,200,0.005,1,4,0.767960873,444863.4776,0.373740455,0,100,35,35.257517,0,0,0
1,france,20210328,20210728,12.48,7,20,200,0.005,1,4,0.975437834,435768.8416,0.386543489,0,100,58,57.8777897,0,0,0
1,france,20210328,20210728,12.48,7,24,200,0.005,1,4,0.774153182,408656.5881,0.424710946,0,100,66,5.5190655,1,0,0
1,france,20210328,20210728,12.48,8,8,200,0.005,1,4,1.849255868,476937.7442,0.276275817,0,100,172,51.5759865,2,0,0
