Iteration,Location,Date_Ref,Date_Target,MaskedP,Band,n1,n2,t1,f,minNx,MSLE,MSE,R2,UP,KP,Total_Time_Sec,Time_Sec,Time_Min,Time_Hours,Time_Days
2,france,20210328,20211024,18.57,3,14,200,0.01,1,4,0.089463649,29692.44429,0.83121358,0,100,47,47.0742133,0,0,0
3,france,20210328,20211024,18.57,3,14,200,0.01,1,4,0.099257168,30479.15267,0.826741543,0,100,48,47.9358201,0,0,0
4,france,20210328,20211024,18.57,3,14,200,0.01,1,4,0.105269899,29955.7423,0.829716864,0,100,45,45.3509296,0,0,0
5,france,20210328,20211024,18.57,3,14,200,0.01,1,4,0.097064458,30358.06228,0.82742988,0,100,46,46.0885165,0,0,0
1,france,20210328,20211024,18.57,4,14,200,0.01,1,4,0.116097472,31637.50841,0.848178693,0,100,41,40.6410498,0,0,0
2,france,20210328,20211024,18.57,4,14,200,0.01,1,4,0.115934108,31370.59955,0.849459529,0,100,38,37.8496976,0,0,0
3,france,20210328,20211024,18.57,4,14,200,0.01,1,4,0.117165752,30704.02953,0.852658249,0,100,39,39.0605332,0,0,0
4,france,20210328,20211024,18.57,4,14,200,0.01,1,4,0.116015215,31264.1854,0.849970187,0,100,39,38.5834981,0,0,0
5,france,20210328,20211024,18.57,4,14,200,0.01,1,4,0.113678524,31341.87321,0.84959738,0,100,43,42.582511,0,0,0
1,france,20210328,20211024,18.57,5,14,200,0.01,1,4,0.238233063,47964.03456,0.783805778,0,100,49,49.2658784,0,0,0
2,france,20210328,20211024,18.57,5,14,200,0.01,1,4,0.237051994,47864.41985,0.784254784,0,100,47,47.4388876,0,0,0
3,france,20210328,20211024,18.57,5,14,200,0.01,1,4,0.250279625,44454.79085,0.799623426,0,100,53,53.4376122,0,0,0
4,france,20210328,20211024,18.57,5,14,200,0.01,1,4,0.240725468,43246.7352,0.805068644,0,100,44,43.9382798,0,0,0
5,france,20210328,20211024,18.57,5,14,200,0.01,1,4,0.218376164,44544.07191,0.799220998,0,100,46,46.2946518,0,0,0
1,france,20210328,20211024,18.57,6,14,200,0.01,1,4,0.208367235,49251.58593,0.787633643,0,100,55,54.5689152,0,0,0
2,france,20210328,20211024,18.57,6,14,200,0.01,1,4,0.195573247,48134.4424,0.792450619,0,100,50,49.7426005,0,0,0
3,france,20210328,20211024,18.57,6,14,200,0.01,1,4,0.221309399,48870.82892,0.789275418,0,100,53,53.4215882,0,0,0
4,france,20210328,20211024,18.57,6,14,200,0.01,1,4,0.22387616,48709.52189,0.789970952,0,100,53,52.6592096,0,0,0
5,france,20210328,20211024,18.57,6,14,200,0.01,1,4,0.208827942,49306.55539,0.787396622,0,100,50,50.2139207,0,0,0
1,france,20210328,20211024,18.57,7,14,200,0.01,1,4,0.252569402,61561.49673,0.77161238,0,100,65,5.3379601,1,0,0
2,france,20210328,20211024,18.57,7,14,200,0.01,1,4,0.213813538,57064.78244,0.788294786,0,100,60,59.887876,0,0,0
3,france,20210328,20211024,18.57,7,14,200,0.01,1,4,0.234551132,57192.22767,0.787821976,0,100,66,6.406941,1,0,0
4,france,20210328,20211024,18.57,7,14,200,0.01,1,4,0.212491067,55724.21147,0.793268184,0,100,60,59.5642922,0,0,0
5,france,20210328,20211024,18.57,7,14,200,0.01,1,4,0.224805762,55592.00027,0.793758676,0,100,60,59.518729,0,0,0
1,france,20210328,20211024,18.57,8,14,200,0.01,1,4,0.390792416,57820.34131,0.76410772,0,100,67,7.3749111,1,0,0
2,france,20210328,20211024,18.57,8,14,200,0.01,1,4,0.395684326,57846.15579,0.764002403,0,100,59,59.4920138,0,0,0
3,france,20210328,20211024,18.57,8,14,200,0.01,1,4,0.394129846,57516.63528,0.765346763,0,100,64,3.9313912,1,0,0
4,france,20210328,20211024,18.57,8,14,200,0.01,1,4,0.392828948,57823.53597,0.764094687,0,100,66,6.0290711,1,0,0
5,france,20210328,20211024,18.57,8,14,200,0.01,1,4,0.382121645,57671.08103,0.764716664,0,100,66,5.9780375,1,0,0
1,france,20210328,20211024,18.57,9,14,200,0.01,1,4,0.449568176,48167.60213,0.799459447,0,100,70,10.3109666,1,0,0
2,france,20210328,20211024,18.57,9,14,200,0.01,1,4,0.409868445,47484.27765,0.802304394,0,100,73,13.4062173,1,0,0
3,france,20210328,20211024,18.57,9,14,200,0.01,1,4,0.405880211,47728.48428,0.801287666,0,100,72,12.0657295,1,0,0
4,france,20210328,20211024,18.57,9,14,200,0.01,1,4,0.439653559,48779.90867,0.796910176,0,100,68,7.8092534,1,0,0
5,france,20210328,20211024,18.57,9,14,200,0.01,1,4,0.400821236,48157.42612,0.799501814,0,100,71,11.3945829,1,0,0
1,france,20210328,20211024,18.57,10,14,200,0.01,1,4,0.43271743,32812.50487,0.824107591,0,100,64,4.4394083,1,0,0
2,france,20210328,20211024,18.57,10,14,200,0.01,1,4,0.411102555,32843.30197,0.823942502,0,100,56,55.6698202,0,0,0
3,france,20210328,20211024,18.57,10,14,200,0.01,1,4,0.425920149,33009.33857,0.823052458,0,100,64,4.0321992,1,0,0
4,france,20210328,20211024,18.57,10,14,200,0.01,1,4,0.413085687,33120.34052,0.822457428,0,100,63,2.6377763,1,0,0
5,france,20210328,20211024,18.57,10,14,200,0.01,1,4,0.418687953,32835.27329,0.82398554,0,100,57,56.682433,0,0,0
1,france,20210328,20210223,26.63,1,14,200,0.01,1,4,0.020885876,14215.86174,0.584220465,0,100,72,12.1344976,1,0,0
2,france,20210328,20210223,26.63,1,14,200,0.01,1,4,0.020843694,14326.18775,0.580993696,0,100,71,11.2216446,1,0,0
3,france,20210328,20210223,26.63,1,14,200,0.01,1,4,0.020295771,14200.87059,0.58465892,0,100,72,11.5907942,1,0,0
4,france,20210328,20210223,26.63,1,14,200,0.01,1,4,0.020487132,14209.83014,0.584396875,0,100,73,12.842973,1,0,0
5,france,20210328,20210223,26.63,1,14,200,0.01,1,4,0.021500495,14417.3664,0.578326942,0,100,75,15.1467882,1,0,0
1,france,20210328,20210223,26.63,2,14,200,0.01,1,4,0.022867136,17810.55742,0.631003345,0,100,60,59.96896,0,0,0
2,france,20210328,20210223,26.63,2,14,200,0.01,1,4,0.02326042,17718.57863,0.632908948,0,100,63,2.5606082,1,0,0
3,france,20210328,20210223,26.63,2,14,200,0.01,1,4,0.022708895,17649.85288,0.634332799,0,100,61,1.1388054,1,0,0
4,france,20210328,20210223,26.63,2,14,200,0.01,1,4,0.023569516,18010.81653,0.626854404,0,100,61,1.2026315,1,0,0
5,france,20210328,20210223,26.63,2,14,200,0.01,1,4,0.023531289,17975.78918,0.627580096,0,100,63,2.7537771,1,0,0
1,france,20210328,20210223,26.63,3,14,200,0.01,1,4,0.080840676,27566.17883,0.690778497,0,100,62,1.6289273,1,0,0
2,france,20210328,20210223,26.63,3,14,200,0.01,1,4,0.081646858,27872.26722,0.687344974,0,100,65,4.7288547,1,0,0
3,france,20210328,20210223,26.63,3,14,200,0.01,1,4,0.080933334,27542.37877,0.691045472,0,100,63,3.3889678,1,0,0
4,france,20210328,20210223,26.63,3,14,200,0.01,1,4,0.08239732,27324.64506,0.693487883,0,100,67,7.0610054,1,0,0
5,france,20210328,20210223,26.63,3,14,200,0.01,1,4,0.085096228,27792.95939,0.688234603,0,100,65,4.6590554,1,0,0
1,france,20210328,20210223,26.63,4,14,200,0.01,1,4,0.104276853,25138.14486,0.768528546,0,100,46,46.4759126,0,0,0
2,france,20210328,20210223,26.63,4,14,200,0.01,1,4,0.097950495,25123.57539,0.768662702,0,100,46,46.401189,0,0,0
3,france,20210328,20210223,26.63,4,14,200,0.01,1,4,0.106459248,25444.27423,0.765709714,0,100,45,45.4222669,0,0,0
4,france,20210328,20210223,26.63,4,14,200,0.01,1,4,0.098566216,25393.78536,0.766174614,0,100,47,46.9789242,0,0,0
5,france,20210328,20210223,26.63,4,14,200,0.01,1,4,0.100891812,25137.76598,0.768532035,0,100,49,49.0458207,0,0,0
1,france,20210328,20210223,26.63,5,14,200,0.01,1,4,0.171327368,30919.57064,0.747483743,0,100,53,53.3837836,0,0,0
2,france,20210328,20210223,26.63,5,14,200,0.01,1,4,0.167838273,30479.08868,0.751081104,0,100,54,53.7238452,0,0,0
3,france,20210328,20210223,26.63,5,14,200,0.01,1,4,0.170991637,31155.11804,0.745560057,0,100,52,51.5146223,0,0,0
4,france,20210328,20210223,26.63,5,14,200,0.01,1,4,0.168962891,30795.8159,0.748494433,0,100,57,56.615749,0,0,0
5,france,20210328,20210223,26.63,5,14,200,0.01,1,4,0.189586139,31327.00506,0.744156278,0,100,55,55.2402861,0,0,0
1,france,20210328,20210223,26.63,6,14,200,0.01,1,4,0.152476909,31361.56571,0.75997531,0,100,55,55.2715527,0,0,0
2,france,20210328,20210223,26.63,6,14,200,0.01,1,4,0.148793507,31398.30518,0.759694126,0,100,55,54.6022751,0,0,0
3,france,20210328,20210223,26.63,6,14,200,0.01,1,4,0.149150685,31391.29359,0.759747789,0,100,54,54.4345938,0,0,0
4,france,20210328,20210223,26.63,6,14,200,0.01,1,4,0.152826562,31137.19699,0.761692509,0,100,58,58.0736223,0,0,0
5,france,20210328,20210223,26.63,6,14,200,0.01,1,4,0.149242006,31503.68488,0.758887606,0,100,58,58.0405602,0,0,0
1,france,20210328,20210223,26.63,7,14,200,0.01,1,4,0.170235681,41482.79587,0.739752657,0,100,82,21.973467,1,0,0
2,france,20210328,20210223,26.63,7,14,200,0.01,1,4,0.171365092,41461.56984,0.739885821,0,100,83,23.245447,1,0,0
3,france,20210328,20210223,26.63,7,14,200,0.01,1,4,0.161275464,41389.63232,0.740337129,0,100,85,24.9464427,1,0,0
4,france,20210328,20210223,26.63,7,14,200,0.01,1,4,0.157047161,41309.98129,0.74083683,0,100,84,24.2107955,1,0,0
5,france,20210328,20210223,26.63,7,14,200,0.01,1,4,0.158163715,40771.28052,0.744216434,0,100,82,22.1777841,1,0,0
1,france,20210328,20210223,26.63,8,14,200,0.01,1,4,0.201268438,32579.35149,0.772832965,0,100,63,3.3726995,1,0,0
2,france,20210328,20210223,26.63,8,14,200,0.01,1,4,0.212386544,33022.37921,0.769743852,0,100,59,59.4390668,0,0,0
3,france,20210328,20210223,26.63,8,14,200,0.01,1,4,0.217745298,33101.50141,0.769192154,0,100,65,4.8731633,1,0,0
4,france,20210328,20210223,26.63,8,14,200,0.01,1,4,0.216245978,33052.72937,0.769532229,0,100,65,5.3485246,1,0,0
5,france,20210328,20210223,26.63,8,14,200,0.01,1,4,0.215290455,33409.58362,0.76704398,0,100,62,1.9516809,1,0,0
1,france,20210328,20210223,26.63,9,14,200,0.01,1,4,0.187893005,36647.66364,0.746488811,0,100,73,12.8617096,1,0,0
2,france,20210328,20210223,26.63,9,14,200,0.01,1,4,0.186792019,36678.64758,0.746274479,0,100,72,11.9648431,1,0,0
3,france,20210328,20210223,26.63,9,14,200,0.01,1,4,0.203244067,37341.71305,0.741687706,0,100,73,13.1540601,1,0,0
4,france,20210328,20210223,26.63,9,14,200,0.01,1,4,0.1954871,37346.23859,0.7416564,0,100,72,11.9552553,1,0,0
5,france,20210328,20210223,26.63,9,14,200,0.01,1,4,0.190198962,36900.74139,0.744738139,0,100,71,11.0602775,1,0,0
1,france,20210328,20210223,26.63,10,14,200,0.01,1,4,0.206494373,25879.52198,0.745283847,0,100,70,9.7284881,1,0,0
2,france,20210328,20210223,26.63,10,14,200,0.01,1,4,0.206031762,25924.30692,0.744843056,0,100,65,4.8562714,1,0,0
3,france,20210328,20210223,26.63,10,14,200,0.01,1,4,0.200391515,25805.26281,0.746014734,0,100,71,11.2226702,1,0,0
4,france,20210328,20210223,26.63,10,14,200,0.01,1,4,0.179270898,25863.69996,0.745439573,0,100,71,11.2786822,1,0,0
5,france,20210328,20210223,26.63,10,14,200,0.01,1,4,0.197394383,26073.18957,0.743377696,0,100,68,8.2781453,1,0,0
1,france,20210328,20210822,31.07,1,14,200,0.01,1,4,0.024792837,16356.05311,0.606748954,0,100,92,31.6371732,1,0,0
2,france,20210328,20210822,31.07,1,14,200,0.01,1,4,0.024507162,16267.50692,0.608877884,0,100,97,36.6909842,1,0,0
3,france,20210328,20210822,31.07,1,14,200,0.01,1,4,0.024262928,16108.74998,0.6126949,0,100,94,33.8875305,1,0,0
4,france,20210328,20210822,31.07,1,14,200,0.01,1,4,0.023872967,16094.02326,0.613048977,0,100,92,32.4342809,1,0,0
5,france,20210328,20210822,31.07,1,14,200,0.01,1,4,0.024920501,16223.38657,0.609938676,0,100,95,35.3552185,1,0,0
1,france,20210328,20210822,31.07,2,14,200,0.01,1,4,0.028289975,20373.5014,0.634353003,0,100,81,21.1455049,1,0,0
2,france,20210328,20210822,31.07,2,14,200,0.01,1,4,0.028893268,20681.76728,0.628820498,0,100,83,22.7358867,1,0,0
3,france,20210328,20210822,31.07,2,14,200,0.01,1,4,0.028499247,20229.73459,0.636933212,0,100,81,20.9375128,1,0,0
4,france,20210328,20210822,31.07,2,14,200,0.01,1,4,0.028175828,20308.53556,0.635518957,0,100,81,20.8886805,1,0,0
5,france,20210328,20210822,31.07,2,14,200,0.01,1,4,0.028561773,20289.44689,0.635861545,0,100,84,24.0912075,1,0,0
1,france,20210328,20210822,31.07,3,14,200,0.01,1,4,0.088317206,32995.74289,0.669154892,0,100,67,7.0390813,1,0,0
2,france,20210328,20210822,31.07,3,14,200,0.01,1,4,0.090054927,33052.04486,0.668590358,0,100,69,8.5909908,1,0,0
3,france,20210328,20210822,31.07,3,14,200,0.01,1,4,0.09067579,32584.81136,0.673275263,0,100,66,6.4375347,1,0,0
4,france,20210328,20210822,31.07,3,14,200,0.01,1,4,0.091482059,33065.02385,0.668460219,0,100,68,8.1914101,1,0,0
5,france,20210328,20210822,31.07,3,14,200,0.01,1,4,0.091448441,32634.97806,0.672772246,0,100,72,11.9420333,1,0,0
1,france,20210328,20210822,31.07,4,14,200,0.01,1,4,0.11150502,38513.41557,0.683920503,0,100,48,47.6713482,0,0,0
2,france,20210328,20210822,31.07,4,14,200,0.01,1,4,0.11195773,38627.71815,0.682982422,0,100,48,48.0815782,0,0,0
3,france,20210328,20210822,31.07,4,14,200,0.01,1,4,0.112253244,38363.19474,0.685153365,0,100,49,48.5125163,0,0,0
4,france,20210328,20210822,31.07,4,14,200,0.01,1,4,0.111741575,37101.67035,0.695506692,0,100,48,47.5946054,0,0,0
5,france,20210328,20210822,31.07,4,14,200,0.01,1,4,0.113456111,36316.88343,0.701947437,0,100,50,50.1163145,0,0,0
1,france,20210328,20210822,31.07,5,14,200,0.01,1,4,0.203277113,49562.21817,0.636530133,0,100,54,53.9298377,0,0,0
2,france,20210328,20210822,31.07,5,14,200,0.01,1,4,0.208865035,50331.46968,0.630888744,0,100,53,52.6200852,0,0,0
3,france,20210328,20210822,31.07,5,14,200,0.01,1,4,0.203283563,50757.60345,0.627763646,0,100,53,53.1072396,0,0,0
4,france,20210328,20210822,31.07,5,14,200,0.01,1,4,0.201818684,49499.6194,0.636989208,0,100,52,52.3801429,0,0,0
5,france,20210328,20210822,31.07,5,14,200,0.01,1,4,0.206299854,51172.29751,0.624722442,0,100,54,54.2341662,0,0,0
1,france,20210328,20210822,31.07,6,14,200,0.01,1,4,0.192250538,54267.97025,0.629182042,0,100,52,51.8412358,0,0,0
2,france,20210328,20210822,31.07,6,14,200,0.01,1,4,0.189796286,54032.67692,0.630789823,0,100,52,51.8753537,0,0,0
3,france,20210328,20210822,31.07,6,14,200,0.01,1,4,0.191016924,52247.6284,0.642987221,0,100,51,50.8512172,0,0,0
4,france,20210328,20210822,31.07,6,14,200,0.01,1,4,0.186928175,52688.90345,0.639971949,0,100,51,51.3304048,0,0,0
5,france,20210328,20210822,31.07,6,14,200,0.01,1,4,0.193553113,54026.82649,0.630829799,0,100,53,52.5272319,0,0,0
1,france,20210328,20210822,31.07,7,14,200,0.01,1,4,0.185289649,60998.38333,0.660473272,0,100,82,22.2811767,1,0,0
2,france,20210328,20210822,31.07,7,14,200,0.01,1,4,0.183857635,61309.83698,0.658739672,0,100,74,13.9925938,1,0,0
3,france,20210328,20210822,31.07,7,14,200,0.01,1,4,0.19252653,61149.04059,0.65963469,0,100,80,20.4347561,1,0,0
4,france,20210328,20210822,31.07,7,14,200,0.01,1,4,0.182085448,61012.96352,0.660392117,0,100,84,23.8420911,1,0,0
5,france,20210328,20210822,31.07,7,14,200,0.01,1,4,0.176574245,61216.12962,0.659261262,0,100,76,16.3387438,1,0,0
1,france,20210328,20210822,31.07,8,14,200,0.01,1,4,0.283598296,58764.6498,0.635182853,0,100,62,1.9873105,1,0,0
2,france,20210328,20210822,31.07,8,14,200,0.01,1,4,0.293609008,58899.47307,0.634345856,0,100,61,1.3767813,1,0,0
3,france,20210328,20210822,31.07,8,14,200,0.01,1,4,0.292331219,58448.66757,0.637144504,0,100,63,2.6096192,1,0,0
4,france,20210328,20210822,31.07,8,14,200,0.01,1,4,0.288051337,59255.46922,0.632135794,0,100,62,1.8185249,1,0,0
5,france,20210328,20210822,31.07,8,14,200,0.01,1,4,0.287316023,58441.38154,0.637189736,0,100,65,4.5559566,1,0,0
1,france,20210328,20210822,31.07,9,14,200,0.01,1,4,0.273603034,55845.2285,0.61997657,0,100,84,24.3504002,1,0,0
2,france,20210328,20210822,31.07,9,14,200,0.01,1,4,0.286671179,56376.32986,0.616362457,0,100,84,24.4979151,1,0,0
3,france,20210328,20210822,31.07,9,14,200,0.01,1,4,0.262118936,55638.80885,0.621381244,0,100,82,22.1869202,1,0,0
4,france,20210328,20210822,31.07,9,14,200,0.01,1,4,0.257018479,55368.84665,0.62321832,0,100,86,25.5229157,1,0,0
5,france,20210328,20210822,31.07,9,14,200,0.01,1,4,0.255351503,55792.54008,0.620335112,0,100,82,22.4571503,1,0,0
1,france,20210328,20210822,31.07,10,14,200,0.01,1,4,0.26908525,40221.43149,0.594168437,0,100,83,23.0910087,1,0,0
2,france,20210328,20210822,31.07,10,14,200,0.01,1,4,0.292001553,40136.3598,0.595026805,0,100,76,15.7862285,1,0,0
3,france,20210328,20210822,31.07,10,14,200,0.01,1,4,0.257888893,40043.44263,0.595964333,0,100,84,24.0105421,1,0,0
4,france,20210328,20210822,31.07,10,14,200,0.01,1,4,0.268876563,40181.76712,0.594568648,0,100,82,21.8540134,1,0,0
5,france,20210328,20210822,31.07,10,14,200,0.01,1,4,0.263308619,40153.98342,0.594848984,0,100,79,19.1291821,1,0,0
