Iteration,Location,Date_Ref,Date_Target,MaskedP,Band,n1,n2,t1,f,minNx,MSLE,MSE,R2,UP,KP,Total_Time_Sec,Time_Sec,Time_Min,Time_Hours,Time_Days
1,france,20010126,20051223,8.94,1,14,1,0.005,1.0,4,0.0009749338823566751,89400.78490898092,0.49814909753053016,0.0,100.0,837.0,57.111073199999964,13.0,0.0,0.0
1,france,20010126,20051223,8.94,1,14,50,0.005,1.0,4,0.0008406080543999962,78073.28504647198,0.5617359668685401,0.0,100.0,476.0,55.55497539999999,7.0,0.0,0.0
1,france,20010126,20051223,8.94,1,14,100,0.005,1.0,4,0.0007946115009414262,73714.21069130507,0.5862056110813874,0.0,100.0,332.0,32.48620360000001,5.0,0.0,0.0
1,france,20010126,20051223,8.94,1,14,150,0.005,1.0,4,0.0008070923858084457,75052.51366661167,0.5786930533715307,0.0,100.0,165.0,44.806768000000005,2.0,0.0,0.0
1,france,20010126,20051223,8.94,1,14,200,0.005,1.0,4,0.0008130702576560616,75695.03272287302,0.5750862755499839,0.0,100.0,114.0,54.1388721,1.0,0.0,0.0
1,france,20010126,20051223,8.94,2,14,1,0.005,1.0,4,0.001201290710563115,127281.90375625584,0.7412497239840791,0.0,100.0,376.0,16.336089300000026,6.0,0.0,0.0
1,france,20010126,20051223,8.94,2,14,50,0.005,1.0,4,0.0009842993606699706,102026.71220370676,0.7925907834136356,0.0,100.0,164.0,43.5929639,2.0,0.0,0.0
1,france,20010126,20051223,8.94,2,14,100,0.005,1.0,4,0.0009702857211973121,101557.05571137877,0.7935455440153882,0.0,100.0,114.0,54.25623950000001,1.0,0.0,0.0
1,france,20010126,20051223,8.94,2,14,150,0.005,1.0,4,0.0009785061062637585,101996.3790353627,0.792652447447955,0.0,100.0,102.0,42.282709800000006,1.0,0.0,0.0
1,france,20010126,20051223,8.94,2,14,200,0.005,1.0,4,0.0010031235894174388,105044.56552824067,0.7864558156165317,0.0,100.0,71.0,11.407430899999994,1.0,0.0,0.0
1,france,20010126,20051223,8.94,3,14,1,0.005,1.0,4,0.0018045289115455447,196723.23873948192,0.7905209123481376,0.0,100.0,451.0,31.12101610000002,7.0,0.0,0.0
1,france,20010126,20051223,8.94,3,14,50,0.005,1.0,4,0.001324097759988211,136361.4041137326,0.8547967047121479,0.0,100.0,284.0,44.085686099999975,4.0,0.0,0.0
1,france,20010126,20051223,8.94,3,14,100,0.005,1.0,4,0.0013538339431962713,141453.71115877468,0.8493742043473017,0.0,100.0,244.0,3.6474818000000084,4.0,0.0,0.0
1,france,20010126,20051223,8.94,3,14,150,0.005,1.0,4,0.0013753150107667996,144289.9696969697,0.846354038276771,0.0,100.0,183.0,3.028197900000009,3.0,0.0,0.0
1,france,20010126,20051223,8.94,3,14,200,0.005,1.0,4,0.001357084184283315,141849.23686960348,0.8489530321178378,0.0,100.0,171.0,50.592444400000005,2.0,0.0,0.0
1,france,20010126,20051223,8.94,4,14,1,0.005,1.0,4,0.0015788767752943809,256393.83897046692,0.9436589882394338,0.0,100.0,190.0,9.530020900000011,3.0,0.0,0.0
1,france,20010126,20051223,8.94,4,14,50,0.005,1.0,4,0.001475239756095463,239918.41571797832,0.947279363904294,0.0,100.0,82.0,22.231251299999997,1.0,0.0,0.0
1,france,20010126,20051223,8.94,4,14,100,0.005,1.0,4,0.001497716296416701,244569.5638783479,0.9462573019302007,0.0,100.0,74.0,14.134642499999998,1.0,0.0,0.0
1,france,20010126,20051223,8.94,4,14,150,0.005,1.0,4,0.001490815661724225,249080.8272012319,0.9452659788120236,0.0,100.0,54.0,53.6997517,0.0,0.0,0.0
1,france,20010126,20051223,8.94,4,14,200,0.005,1.0,4,0.0015408848209439016,252889.73849199802,0.9444289933497765,0.0,100.0,37.0,36.8263743,0.0,0.0,0.0
1,france,20010126,20051223,8.94,5,14,1,0.005,1.0,4,0.0025510171331112994,404992.5989660672,0.8818428950038891,0.0,100.0,204.0,23.56092509999999,3.0,0.0,0.0
1,france,20010126,20051223,8.94,5,14,50,0.005,1.0,4,0.002146145816981327,323360.04410713306,0.9056592965386145,0.0,100.0,110.0,49.93239320000001,1.0,0.0,0.0
1,france,20010126,20051223,8.94,5,14,100,0.005,1.0,4,0.00210522436083478,319233.11345762527,0.9068633337958643,0.0,100.0,92.0,32.0628162,1.0,0.0,0.0
1,france,20010126,20051223,8.94,5,14,150,0.005,1.0,4,0.002131505806796157,327709.4513556619,0.904390351451106,0.0,100.0,81.0,20.817471800000007,1.0,0.0,0.0
1,france,20010126,20051223,8.94,5,14,200,0.005,1.0,4,0.002132336108459623,328007.5065170764,0.9043033934793017,0.0,100.0,80.0,20.0115268,1.0,0.0,0.0
1,france,20010126,20051223,8.94,6,14,1,0.005,1.0,4,0.0028090331858112915,304238.22697024693,0.813232543910066,0.0,100.0,354.0,54.114439300000015,5.0,0.0,0.0
1,france,20010126,20051223,8.94,6,14,50,0.005,1.0,4,0.0021880562666291453,217385.69372490788,0.8665500604192086,0.0,100.0,252.0,12.323011699999995,4.0,0.0,0.0
1,france,20010126,20051223,8.94,6,14,100,0.005,1.0,4,0.0021228490080074124,219796.9402738822,0.8650698309673008,0.0,100.0,222.0,41.7102069,3.0,0.0,0.0
