Iteration,Location,Date_Ref,Date_Target,MaskedP,Band,n1,n2,t1,f,minNx,MSLE,MSE,R2,UP,KP,Total_Time_Sec,Time_Sec,Time_Min,Time_Hours,Time_Days
1,france,20010126,20050716,14.23,1,14,200,0.01,1.0,4,0.0008807234512855321,82901.88477590274,0.5193127656898894,0.0,100.0,201.0,20.55625839999999,3.0,0.0,0.0
2,france,20010126,20050716,14.23,1,14,200,0.01,1.0,4,0.0008828980394772693,83137.96801850844,0.5179438920959795,0.0,100.0,203.0,23.013603700000004,3.0,0.0,0.0
3,france,20010126,20050716,14.23,1,14,200,0.01,1.0,4,0.0008815079345742402,82949.29314099075,0.51903787934733,0.0,100.0,203.0,22.53399859999999,3.0,0.0,0.0
4,france,20010126,20050716,14.23,1,14,200,0.01,1.0,4,0.0008824933963613553,83098.49233351479,0.5181727826440459,0.0,100.0,198.0,18.45011679999999,3.0,0.0,0.0
5,france,20010126,20050716,14.23,1,14,200,0.01,1.0,4,0.0008799390802230354,82852.24451097804,0.5196005931828538,0.0,100.0,198.0,17.786465300000003,3.0,0.0,0.0
1,france,20010126,20050716,14.23,2,14,200,0.01,1.0,4,0.0009996349074644195,104216.79146252948,0.7787538375773243,0.0,100.0,112.0,51.5004431,1.0,0.0,0.0
2,france,20010126,20050716,14.23,2,14,200,0.01,1.0,4,0.000999857192774489,104222.77939575394,0.7787411255447606,0.0,100.0,112.0,52.40717720000001,1.0,0.0,0.0
3,france,20010126,20050716,14.23,2,14,200,0.01,1.0,4,0.0010025298866375711,104429.47958628199,0.7783023131107508,0.0,100.0,111.0,51.2610562,1.0,0.0,0.0
4,france,20010126,20050716,14.23,2,14,200,0.01,1.0,4,0.0009990641874743841,104207.2899655235,0.7787740087006179,0.0,100.0,116.0,56.439406399999996,1.0,0.0,0.0
5,france,20010126,20050716,14.23,2,14,200,0.01,1.0,4,0.0009975247072432725,103902.16666666667,0.7794217676460857,0.0,100.0,115.0,54.879531400000005,1.0,0.0,0.0
1,france,20010126,20050716,14.23,3,14,200,0.01,1.0,4,0.0014587288147229636,153773.7658319724,0.8288887006980055,0.0,100.0,184.0,4.083512299999995,3.0,0.0,0.0
2,france,20010126,20050716,14.23,3,14,200,0.01,1.0,4,0.001456628636543671,153617.6384957358,0.8290624309257557,0.0,100.0,183.0,2.5254626999999914,3.0,0.0,0.0
3,france,20010126,20050716,14.23,3,14,200,0.01,1.0,4,0.0014719482993145727,154565.35093449464,0.8280078667360624,0.0,100.0,186.0,6.370669399999997,3.0,0.0,0.0
4,france,20010126,20050716,14.23,3,14,200,0.01,1.0,4,0.0014611766310475365,153883.8039829432,0.8287662560736995,0.0,100.0,185.0,5.329872999999992,3.0,0.0,0.0
5,france,20010126,20050716,14.23,3,14,200,0.01,1.0,4,0.0014715444673223431,154550.74555434586,0.8280241188292626,0.0,100.0,186.0,6.3342825000000005,3.0,0.0,0.0
1,france,20010126,20050716,14.23,4,14,200,0.01,1.0,4,0.0016687391521937427,267524.6560061695,0.9394637056894439,0.0,100.0,38.0,38.4528462,0.0,0.0,0.0
2,france,20010126,20050716,14.23,4,14,200,0.01,1.0,4,0.0016841453432669858,268369.22264561785,0.9392725945768692,0.0,100.0,41.0,40.5491508,0.0,0.0,0.0
3,france,20010126,20050716,14.23,4,14,200,0.01,1.0,4,0.00169173947620508,270455.3551533297,0.9388005381565638,0.0,100.0,39.0,38.8954821,0.0,0.0,0.0
4,france,20010126,20050716,14.23,4,14,200,0.01,1.0,4,0.0017222542604311988,273911.75530756667,0.938018413397988,0.0,100.0,40.0,39.8932146,0.0,0.0,0.0
5,france,20010126,20050716,14.23,4,14,200,0.01,1.0,4,0.0017564043740832564,277499.94569951005,0.937206466742858,0.0,100.0,38.0,38.3666904,0.0,0.0,0.0
1,france,20010126,20050716,14.23,5,14,200,0.01,1.0,4,0.002389916108638432,364318.98766104155,0.8900853569845548,0.0,100.0,59.0,58.8148827,0.0,0.0,0.0
2,france,20010126,20050716,14.23,5,14,200,0.01,1.0,4,0.002364793478794162,361346.63504808565,0.890982112540631,0.0,100.0,60.0,0.13589480000000265,1.0,0.0,0.0
3,france,20010126,20050716,14.23,5,14,200,0.01,1.0,4,0.0023712622033358675,361352.89498276176,0.890980223925136,0.0,100.0,62.0,1.5337207999999976,1.0,0.0,0.0
4,france,20010126,20050716,14.23,5,14,200,0.01,1.0,4,0.0023850757532320266,363259.94973688986,0.8904048675764136,0.0,100.0,61.0,1.4748087999999981,1.0,0.0,0.0
5,france,20010126,20050716,14.23,5,14,200,0.01,1.0,4,0.002365891918046832,360998.6232081292,0.8910871073348896,0.0,100.0,59.0,59.1931084,0.0,0.0,0.0
1,france,20010126,20050716,14.23,6,14,200,0.01,1.0,4,0.0023526469155856966,250465.83392306298,0.8406346222165134,0.0,100.0,128.0,7.754595100000003,2.0,0.0,0.0
2,france,20010126,20050716,14.23,6,14,200,0.01,1.0,4,0.0023692499106581365,252437.18240791146,0.8393803006545263,0.0,100.0,131.0,10.629727000000003,2.0,0.0,0.0
3,france,20010126,20050716,14.23,6,14,200,0.01,1.0,4,0.0023822238559485687,253116.42251859917,0.8389481165312471,0.0,100.0,134.0,14.450963800000011,2.0,0.0,0.0
4,france,20010126,20050716,14.23,6,14,200,0.01,1.0,4,0.0023678426078601596,252229.32135728543,0.8395125576348124,0.0,100.0,125.0,4.694781899999995,2.0,0.0,0.0
5,france,20010126,20050716,14.23,6,14,200,0.01,1.0,4,0.002384562883670924,253241.46829069135,0.8388685529181283,0.0,100.0,132.0,11.98971739999999,2.0,0.0,0.0
