Iteration,Location,Date_Ref,Date_Target,MaskedP,Band,n1,n2,t1,f,minNx,MSLE,MSE,R2,UP,KP,Total_Time_Sec,Time_Sec,Time_Min,Time_Hours,Time_Days
1,france,20010126,20050716,14.23,2,14,200,0.005,1.0,2,0.0010313990635366004,108227.6288332426,0.7702390640564873,0.0,100.0,65.0,5.262589800000001,1.0,0.0,0.0
1,france,20010126,20050716,14.23,2,14,200,0.005,1.0,4,0.0009992697142438948,104204.9129468336,0.7787790549724879,0.0,100.0,128.0,7.960864799999996,2.0,0.0,0.0
1,france,20010126,20050716,14.23,2,14,200,0.005,1.0,6,0.0009782314571819717,101297.95259481038,0.7849503620447388,0.0,100.0,135.0,14.811379899999991,2.0,0.0,0.0
1,france,20010126,20050716,14.23,3,14,200,0.005,1.0,0,0.0017540734382319606,186304.6972872437,0.7926900037440792,0.0,100.0,131.0,11.12404570000001,2.0,0.0,0.0
1,france,20010126,20050716,14.23,3,14,200,0.005,1.0,2,0.001557798328362069,167748.4574487389,0.8133384042807188,0.0,100.0,156.0,35.807595899999995,2.0,0.0,0.0
1,france,20010126,20050716,14.23,3,14,200,0.005,1.0,4,0.001463511757316178,154120.06373616404,0.8285033587379436,0.0,100.0,302.0,2.4932539000000133,5.0,0.0,0.0
1,france,20010126,20050716,14.23,3,14,200,0.005,1.0,6,0.001492760525925567,159124.7530847396,0.8229344055917134,0.0,100.0,339.0,39.30653910000001,5.0,0.0,0.0
1,france,20010126,20050716,14.23,4,14,200,0.005,1.0,0,0.0023877261678892482,354182.541326438,0.9198544953519967,0.0,100.0,39.0,39.2353598,0.0,0.0,0.0
1,france,20010126,20050716,14.23,4,14,200,0.005,1.0,2,0.0018060208048681962,289722.6085102522,0.934440685359505,0.0,100.0,46.0,46.1885275,0.0,0.0,0.0
1,france,20010126,20050716,14.23,4,14,200,0.005,1.0,4,0.001675812295983233,267914.35370168753,0.9393755237074906,0.0,100.0,59.0,58.6706167,0.0,0.0,0.0
1,france,20010126,20050716,14.23,4,14,200,0.005,1.0,6,0.0016538139260607976,262106.8218109236,0.9406896697193224,0.0,100.0,63.0,2.762136599999998,1.0,0.0,0.0
1,france,20010126,20050716,14.23,5,14,200,0.005,1.0,0,0.0028256881343420325,410654.43912175647,0.8761060015878979,0.0,100.0,66.0,6.037530099999998,1.0,0.0,0.0
1,france,20010126,20050716,14.23,5,14,200,0.005,1.0,2,0.0023993198696879727,366228.3792868808,0.8895092956041745,0.0,100.0,86.0,26.377195900000004,1.0,0.0,0.0
1,france,20010126,20050716,14.23,5,14,200,0.005,1.0,4,0.0023713588379936585,361285.00367446925,0.8910007066591343,0.0,100.0,125.0,4.5213494999999995,2.0,0.0,0.0
1,france,20010126,20050716,14.23,5,14,200,0.005,1.0,6,0.0023122616110456185,352602.19488296134,0.8936203006441119,0.0,100.0,126.0,6.278269300000005,2.0,0.0,0.0
1,france,20010126,20050716,14.23,6,14,200,0.005,1.0,0,0.002669511133594896,280403.7069043731,0.8215858746768946,0.0,100.0,138.0,18.324717399999997,2.0,0.0,0.0
1,france,20010126,20050716,14.23,6,14,200,0.005,1.0,2,0.002406667198373972,256433.05470876428,0.8368378233480382,0.0,100.0,193.0,13.432957200000004,3.0,0.0,0.0
1,france,20010126,20050716,14.23,6,14,200,0.005,1.0,4,0.0023832826335487512,253178.12089457447,0.8389088593405878,0.0,100.0,349.0,49.454684799999995,5.0,0.0,0.0
1,france,20010126,20050716,14.23,6,14,200,0.005,1.0,6,0.0023946932584813113,254541.38359644348,0.8380414481168749,0.0,100.0,355.0,54.89330749999999,5.0,0.0,0.0
